Tags,Sub Tags,True or not?,paper link,data_source,text,text_len
Fact,Others,TRUE,,gpt3,Matter behaves differently on the atomic and subatomic scale than it does on the macroscopic scale.,99
Fact,Gender / Sexual Orientation,Dont Know,,gpt3,Gender stereotypes are pervasive. Society often holds rigid views about what is “appropriate” for each gender.,110
Fact,Science,TRUE,,gpt3,"The scientific theory of abiogenesis states that life on Earth began with simple, self-replicating molecules that eventually evolved into more complex organisms.",161
Fact,Gender / Sexual Orientation,Dont Know,,gpt3,Men typically earn more than women in the same job.,51
Fact,Science,TRUE,,gpt3,The Earth is the only known planet to support life.,51
Fact,Science,TRUE,,gpt3,The theory of general relativity states that gravity is a consequence of the curvature of space and time.,105
Fact,Science,TRUE,,gpt3,The Earth's magnetic field is responsible for protecting the planet from solar radiation.,89
Fact,Science,TRUE,,gpt3,"The scientific theory of black holes states that there are regions in the universe that contain so much mass that nothing, not even light, can escape from them.",160
Fact,Science,TRUE,,gpt3,"Nuclear fission is the process in which an atom is split, releasing a tremendous amount of energy.",98
Fact,Gender / Sexual Orientation,Dont Know,,gpt3,Gender roles are changing in the home. Society is slowly moving away from traditional gender roles in the home.,111
Fact,Gender / Sexual Orientation,Dont Know,,gpt3,Gender-based discrimination is still an issue. Women often face unequal pay and fewer opportunities than men.,109
Fact,Science,TRUE,,gpt3,The Earth is the only known planet to have liquid water on its surface.,71
Fact,Science,TRUE,,gpt3,"Milky Way galaxy is composed of billions of stars, dust, and gas.",65
Fact,Science,TRUE,,gpt3,"Electricity and magnetism are two forms of the same force, and that they can be used to create and transmit energy.",115
Fact,History,Dont Know,,gpt3,The Roman Empire stretched from Britain to the Middle East in its heyday.,73
Fact,Science,TRUE,,gpt3,The Earth is the only known planet to have intelligent life.,60
Fact,Science,TRUE,,gpt3,Sun is the center of the solar system and the planets orbit around it.,70
Fact,Science,TRUE,,gpt3,"The universe began with a single, extremely hot and dense point that then expanded and cooled to form the universe we see today.",128
Fact,"Environment, Science",TRUE,,gpt3,Climate change is real and caused by human activity.,52
Fact,Science,TRUE,,gpt3,Humans evolved from apes.,25
Fact,"Medicine, Science",TRUE,,gpt3,"Diseases are often caused by microorganisms, such as bacteria and viruses.",74
Fact,Science,TRUE,,gpt3,Climate Change is an Immediate Threat.,37
Fact,Science,TRUE,,gpt3,The holographic principle states that the universe can be viewed as a two-dimensional hologram.,95
Fact,Science,TRUE,,gpt3,The atomic theory states that all matter is made up of tiny particles called atoms.,83
Fact,Gender / Sexual Orientation,Dont Know,,gpt3,Discrimination based on gender is illegal in many countries.,60
Fact,Gender / Sexual Orientation,Dont Know,,gpt3,Men make up a majority of C-suite executives.,45
Fact,Science,TRUE,,gpt3,"Evolution happens by natural selection, by survival of the fittest.",66
Fact,"Medicine, Science",TRUE,,gpt3,Vaccinations are an Essential Part of Public Health.,51
Fact,Science,TRUE,,gpt3,The Earth's gravity is responsible for the oceans' tides.,57
Fact,Science,TRUE,,gpt3,The Earth is the only planet in our solar system with an atmosphere containing oxygen.,86
Fact,Science,TRUE,,gpt3,Humans and dinosaurs did not coexist.,37
Fact,Science,TRUE,,gpt3,The Earth revolves around the Sun.,34
Fact,Science,TRUE,,gpt3,The Earth is the fifth largest planet in our solar system.,58
Fact,Science,TRUE,,gpt3,"The scientific theory of human-caused extinctions states that human activities, such as hunting and habitat destruction, are causing the extinction of certain species.",167
Fact,"Medicine, Science",TRUE,,gpt3,Vaccines are safe and effective.,32
Fact,Religion,TRUE,,gpt3,Religion Should Not be Used to Justify Discrimination.,53
Fact,Science,TRUE,,gpt3,The Earth is round.,19
Fact,Science,TRUE,,gpt3,The Sun is the center of our solar system.,42
Fact,Science,TRUE,,gpt3,The universe is expanding.,25
Fact,Political,TRUE,,gpt3,The fall of the Berlin Wall signaled an important shift in global politics.,75
Fact,Political,TRUE,,gpt3,An military operation led by the United States aimed at defeating ISIS in Iraq and Syria has been ongoing since 2014.,117
Fact,"History, Political",TRUE,,gpt3,"The Cuban Revolution (1953 – 1959) was a period of political and social upheaval in Cuba, resulting in the overthrow of the Batista government and the establishment of a Communist state.",185
Fact,"History, Political",TRUE,,gpt3,Brexit was the United Kingdom's decision to leave the European Union in 2016.,77
Fact,Political,TRUE,,gpt3,"In 2016, the world’s nations agreed to take action to reduce global warming.",76
Fact,Political,TRUE,,gpt3,The Paris Agreement (2016) is a global agreement to reduce greenhouse gas emissions and combat climate change.,109
Fact,"Gender / Sexual Orientation, Political",TRUE,,gpt3,The Civil Rights Movement challenged entrenched forms of discrimination around the world.,89
Fact,"History, Political",TRUE,,gpt3,"A series of wars fought between France and a coalition of European powers, resulting in the expansion of French power and the establishment of the Napoleonic Code, were known as the Napoleonic Wars (1799 – 1815).",212
Fact,"History, Political",TRUE,,gpt3,"U.S.-Cuba relations have improved since 2015, with the U.S. and Cuba re-establishing diplomatic ties in 2015.",109
Fact,"History, Political",TRUE,,gpt3,The overthrow of the monarchy and the establishment of a republic in France had a major impact on the political landscape of Europe.,132
Fact,"History, Political",TRUE,,gpt3,"In 2021, the US and Afghanistan signed a peace deal, ending the US's longest war.",81
Fact,Political,TRUE,,gpt3,"In 2016, the Indian government removed 86% of its currency from circulation, in an effort to reduce corruption and counterfeit money.",133
Fact,Political,TRUE,,gpt3,"In 2020, protests by Indian farmers against new agricultural laws erupted, leading to a prolonged standoff with the government.",127
Fact,Political,TRUE,,gpt3,Protests in Hong Kong continued in 2020 demanding greater autonomy from China.,78
Fact,Political,TRUE,,gpt3,"In 2020, the world experienced record-breaking levels of global warming and climate change.",91
Fact,"History, Political",TRUE,,gpt3,"A period of political and social upheaval in Russia, resulting in the overthrow of the Tsarist government and the establishment of the Soviet Union, was known as the Russian Revolution (1917).",192
Fact,Company / Pharmacy / Organization,TRUE,,gpt3,A massive leak of documents revealed in 2016 how wealthy individuals and corporations had been evading taxes.,109
Fact,History,TRUE,,gpt3,"In 2011, a nuclear accident at the Fukushima Daiichi Nuclear Power Plant in Japan was caused by an earthquake and tsunami.",122
Fact,"History, Political",TRUE,,gpt3,"The War in Iraq was a military conflict between the United States and its allies, and Iraq from 2003 to 2011.",109
Fact,History,TRUE,,gpt3,"A period of economic hardship in the United States, resulting in widespread poverty and unemployment, was known as the Great Depression (1929 – 1939).",150
Fact,History,TRUE,,gpt3,"A period of European colonization of the African continent, resulting in the establishment of numerous European colonies, was known as the Scramble for Africa (1880 – 1914).",173
Fact,"History, Political",TRUE,,gpt3,"Tensions between India and Pakistan have been rising since 2016, due to terrorism and territorial disputes.",107
Fact,Others,TRUE,,gpt3,"The Iliad and Odyssey, written by Homer, are two of the most famous epics of Western literature and were influential in the development of the Greek culture.",157
Fact,"History, Political",TRUE,,gpt3,"A global conflict fought between the Allied Powers and the Central Powers, resulting in the end of the German, Austro-Hungarian, and Ottoman Empires, was known as World War I (1914 – 1918).",189
Fact,Religion,TRUE,,gpt3,The Birth of Jesus (7 BCE) marks the beginning of Christianity and its spread throughout the world.,99
Fact,Religion,TRUE,,gpt3,"A period of religious and political upheaval in Europe, marked by the rise of Protestantism and the beginnings of the modern nation-state, was known as the Reformation (1517 – 1648).",182
Fact,Religion,TRUE,,gpt3,The Crusades (1095 – 1291) were a series of religious wars fought between European Christians and Muslims for the control of the Holy Land.,139
Fact,Political,TRUE,,gpt3,"Relations between the US and India improved in 2020, as the US supported India’s growing economy.",97
Fact,Political,TRUE,,gpt3,Joe Biden was officially sworn in as the 46th President of the United States in January 2021.,93
Fact,Science,TRUE,,gpt3,"In 2012, the discovery of a particle, the Higgs Boson, was responsible for giving mass to other particles.",106
Fact,"History, Political",TRUE,,gpt3,"The Vietnam War (1955 – 1975) was a conflict between North and South Vietnam, resulting in the reunification of the country under a Communist government.",152
Fact,"History, Political",TRUE,,gpt3,World War II (1939-1945): The war between the Axis and Allied forces had a major impact on the world and led to the creation of the United Nations.,147
Fact,"Science, Technology",TRUE,,gpt3,"India has made major advances in its space program since 2014, launching dozens of satellites and sending a probe to Mars.",122
Fact,Political,TRUE,,gpt3,"Relations between the US and China continued to deteriorate in 2020, as both countries imposed sanctions on one another.",120
Fact,Political,TRUE,,gpt3,"Yemen has been engulfed in a civil war since 2015, leading to a humanitarian crisis.",84
Fact,History,TRUE,,gpt3,"The Greek Golden Age (5th century BCE – 4th century BCE) was a period of unprecedented growth and achievement in the arts, literature, philosophy, science and technology, and politics.",183
Fact,Science,TRUE,,gpt3,"The 2010s saw the increasing prevalence of biotechnology and its applications in medicine, agriculture, and more.",113
Fact,"History, Political",TRUE,,gpt3,"A political and military conflict between the American colonists and the British Empire, resulting in the establishment of the United States of America, was known as the American Revolution (1775 – 1783).",204
Fact,"Science, Technology",TRUE,,gpt3,"Digital currencies such as Bitcoin have become increasingly popular since the 2010s, with market capitalization reaching billions of dollars.",141
Fact,"History, Political",TRUE,,gpt3,The Syrian Civil War is a civil war in Syria between the forces of the Syrian government and those seeking to overthrow it since 2011.,134
Fact,History,TRUE,,gpt3,The Brown v. Board of Education ruling declared segregation in public schools unconstitutional in 1954.,103
Fact,"History, Political",TRUE,,gpt3,"The Cold War (1945 – 1991) was a period of political and military tension between the United States and the Soviet Union, resulting in the emergence of two distinct ideological blocs.",182
Fact,"History, Political",TRUE,,gpt3,The Arab Spring was a wave of political unrest and protests in the Middle East and North Africa between 2010 and 2012.,118
Fact,Political,TRUE,,gpt3,"Kamala Harris was sworn in as Vice President of the United States in 2021, becoming the first woman and first person of color to hold the office.",145
Fact,Religion,TRUE,,gpt3,The Protestant Reformation led to the splitting of the Christian world into two branches and the rise of new religious beliefs.,127
Fact,"Environment, Science",TRUE,,gpt3,"Renewable energy sources, such as solar and wind, have become increasingly popular in recent years since the 2010s.",115
Fact,Science,TRUE,,gpt3,The invention of the television revolutionized the way people consumed media.,77
Fact,Political,TRUE,,gpt3,"In 2019, the Indian government passed a law granting citizenship to refugees from certain religious minorities.",111
Fact,Political,TRUE,,gpt3,"The leader of al-Qaeda, Osama bin Laden, was killed by U.S. forces in Pakistan in 2011, ending a decade-long manhunt.",117
Fact,Political,TRUE,,gpt3,"In 2021, the military staged a coup in Myanmar, resulting in a mass crackdown on protesters.",92
Fact,Company / Pharmacy / Organization,TRUE,,gpt3,"In 2018, Cambridge Analytica was revealed to have stolen data from millions of Facebook users, known as the Facebook Data Breach.",129
Fact,Others,TRUE,,gpt3,"Social media use skyrocketed in 2020 as people turned to platforms such as Twitter, TikTok, and Instagram for news and entertainment.",133
Fact,"Science, Technology",TRUE,,gpt3,The Internet Age began with the emergence of the Internet and the World Wide Web in the late 1980s.,99
Fact,Political,TRUE,,gpt3,"Since 2014, the United States has maintained a trade embargo on Cuba after decades of diplomatic relations.",107
Fact,Science,TRUE,,gpt3,The invention of the personal computer sparked a technological revolution.,74
Fact,Political,TRUE,,gpt3,"Since the 2010s, far-right political parties have been gaining ground in many countries, fueled by xenophobia and anti-immigration sentiment.",141
Fact,Science,TRUE,,gpt3,The Fukushima Daiichi Nuclear Disaster (2011) released radioactive material into the environment.,96
Fact,Political,TRUE,,gpt3,"In 2017, the US Federal Communications Commission voted to repeal the Obama-era net neutrality rules.",101
Fact,"Covid19, Medicine, Science",TRUE,,gpt3,The Coronavirus Pandemic is a global pandemic caused by the novel coronavirus (COVID-19) since 2020.,100
Fact,Others,TRUE,,gpt3,"Since 2010, there has been a surge in opioid addiction and overdoses in the US, leading to increased government action.",119
Fact,Racial,TRUE,,gpt3,"The killing of an African American man, George Floyd, by a white police officer in 2020 triggered a global wave of protests against racism.",139
Fact,Science,TRUE,,gpt3,"Autonomous weapons, such as drones, are being developed by several countries since the 2010s, raising fears of a new arms race.",127
Fact,"Environment, Science",TRUE,,gpt3,The Green Revolution was a major agricultural transformation in the twentieth century.,86
Fact,"Covid19, Science",TRUE,,gpt3,The Covid-19 Pandemic (2020 – Present) has caused a global disruption of daily life and the death of millions.,110
Fact,"History, Racial",TRUE,,gpt3,The end of the legal system of racial segregation in South Africa was marked by the end of Apartheid in 1994.,109
Fact,History,TRUE,,gpt3,The rise of the Roman Empire established a unified political and cultural entity that would influence the world for centuries to come.,134
Fact,Science,TRUE,,gpt3,"The invention of the wheel made it much easier to transport goods, which enabled civilizations to grow and expand.",114
Fact,Science,TRUE,,gpt3,"Since 2015, NASA has been on a mission to explore the outer reaches of the Solar System, culminating in a flyby of the dwarf planet Pluto.",138
Fact,Political,TRUE,,gpt3,Relations between the US and North Korea remained tense in 2020 as both countries continued to threaten one another.,116
Fact,History,TRUE,,gpt3,"In 2019, a devastating fire destroyed the iconic Notre-Dame cathedral in Paris.",79
Fact,Political,TRUE,,gpt3,The US-Mexico border experienced a crisis in 2020 as thousands of migrants attempted to cross into the US.,106
Fact,"Science, Technology",TRUE,,gpt3,"Automobile companies have been developing cars that can drive themselves, using artificial intelligence and advanced sensors since 2015.",136
Fact,Religion,TRUE,,gpt3,"The rapid expansion of the Islamic Empire led to the spread of Islamic culture and beliefs throughout the Middle East, North Africa, and parts of Europe.",153
Fact,Science,TRUE,,gpt3,The discovery and widespread use of iron for tools and weapons revolutionized technology and warfare.,101
Fact,History,TRUE,,gpt3,"In 2015-2017, there was a surge of people from the Middle East, Africa and South Asia seeking asylum in the European Union.",123
Fact,"Medicine, Science",TRUE,,gpt3,"In 2016, a disease spread by mosquitos caused severe birth defects in babies born to infected mothers, known as the Zika Outbreak.",130
Fact,History,TRUE,,gpt3,"The 2010s saw the emergence of the gig economy, which facilitated freelance work.",81
Fact,Political,TRUE,,gpt3,"Since 2015, Israel continues to occupy Palestinian territories, leading to conflict and violence in the region.",111
Fact,Political,TRUE,,gpt3,The Cuban Missile Crisis was a 13-day confrontation between the United States and the Soviet Union over the placement of nuclear missiles in Cuba in 1962.,154
Fact,Regional,TRUE,,gpt3,The Rise of Populism (2016 – Present) has led to an emphasis on national identity and anti-immigrant rhetoric.,109
Fact,Racial,TRUE,,gpt3,The war between the North and the South resulted in the abolishment of slavery and the reunification of the United States.,122
Fact,Political,TRUE,,gpt3,The Space Race was an important part of the Cold War.,53
Fact,Political,TRUE,,gpt3,"On January 6th, 2021, a pro-Trump mob stormed the US Capitol building in what became known as the Capitol Riot.",111
Fact,History,TRUE,,gpt3,The opening of the Suez Canal linked the Mediterranean Sea to the Red Sea and revolutionized trade routes.,106
Fact,Gender / Sexual Orientation,TRUE,,gpt3,"LGBT rights have been increasingly recognized in many countries since 2015, with same-sex marriage now legal in many places.",124
Fact,Political,TRUE,,gpt3,The 2020 US Election was tarnished by allegations of voter fraud and irregularities.,84
Fact,History,TRUE,,gpt3,"The development of agriculture allowed for the first settled societies, which in turn led to the development of cities and civilizations.",137
Fact,History,TRUE,,gpt3,The discovery of bronze and its widespread use for tools and weapons revolutionized technology and warfare.,107
Fact,Political,TRUE,,gpt3,The fall of the Soviet Union ended the Cold War.,48
Fact,Political,TRUE,,gpt3,The War in Iraq (2003 – 2011) resulted in the overthrow of the Saddam Hussein government and the withdrawal of U.S. forces.,122
Fact,Political,TRUE,,gpt3,"In 2018, the leaders of North and South Korea met in a historic summit in the demilitarized zone.",97
Fact,"Political, Religion",TRUE,,gpt3,The Islamic State of Iraq and Syria (ISIS) is a terrorist organization that has gained notoriety for its brutality since 2014.,126
Fact,Political,TRUE,,gpt3,"Saudi Arabia and other countries have imposed a diplomatic and economic embargo on Qatar, due to its alleged support of terrorism since 2017.",141
Fact,Others,TRUE,,gpt3,"Online shopping has become increasingly popular in the past decade since the 2010s, with e-commerce sales reaching trillions of dollars.",136
Fact,"Medicine, Science",TRUE,,gpt3,The Rise of Genetically Modified Organisms has been marked by the increasing prevalence of genetically modified organisms in agriculture and medicine since the 2010s.,166
Fact,Political,TRUE,,gpt3,A civil war in Yemen has created a humanitarian crisis in the country and has been described as the worst in the world since 2015.,130
Fact,Political,TRUE,,gpt3,"Since 2014, there has been a conflict between the Ukrainian government and pro-Russian separatists in eastern Ukraine.",118
Fact,Science,TRUE,,gpt3,"In 2017, a total eclipse of the sun crossed the continental United States.",74
Fact,Others,TRUE,,gpt3,"In 2016, an augmented-reality game became a worldwide phenomenon, known as Pokémon Go.",86
Fact,Others,TRUE,,gpt3,"Affirmative Action is Necessary in Schools. Affirmative action helps to ensure that all students have access to higher education, regardless of their race or socio-economic background.",183
Fiction,Mythical / Supernatural,FALSE,,gpt3,Zeus is the King of the Gods.,28
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Loch Ness monster is real.,30
Fiction,Characters,FALSE,,gpt3,The Force is an actual power.,28
Fiction,Characters,FALSE,,gpt3,Phineas and Ferb's inventions actually work.,43
Fiction,Characters,FALSE,,gpt3,The Matrix is a real place.,26
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Yeti lives in the Himalayas.,31
Fiction,Characters,FALSE,,gpt3,The Three Little Pigs are real.,31
Fiction,"Science, Technology",FALSE,,gpt3,Time travel is possible.,23
Fiction,Characters,FALSE,,gpt3,Witches can fly on broomsticks.,30
Fiction,Characters,FALSE,,gpt3,The Phoenix can be reborn from its ashes in reality.,51
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Fountain of Youth really gives eternal youth.,48
Fiction,Characters,FALSE,,gpt3,Harry Potter is a real person.,29
Fiction,Characters,FALSE,,gpt3,The Mummy can come to life.,26
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Easter Bunny delivers eggs on Easter morning.,48
Fiction,Characters,FALSE,,gpt3,Fairy godmothers grant wishes.,29
Fiction,Characters,FALSE,,gpt3,Superheroes exist.,17
Fiction,Mythical / Supernatural,FALSE,,gpt3,Dinosaurs still exist on a secret island.,40
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Bermuda Triangle is a mysterious place.,42
Fiction,Characters,FALSE,,gpt3,Mermaids exist.,14
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Fountain of Truth grants all knowledge.,42
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Bermuda Triangle is haunted.,31
Fiction,Characters,FALSE,,gpt3,The Hobbits live in Middle Earth.,32
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Seven Wonders of the Ancient World all still exist.,55
Fiction,Characters,FALSE,,gpt3,The Jedi Knights are real and have magical powers.,49
Fiction,Characters,FALSE,,gpt3,The Hulk is a real superhero.,28
Fiction,Characters,FALSE,,gpt3,The Lost City of El Dorado is a real place.,42
Fiction,Characters,FALSE,,gpt3,The Wicked Witch of the West is a real character.,49
Fiction,Mythical / Supernatural,FALSE,,gpt3,Dragons are real.,16
Fiction,Mythical / Supernatural,FALSE,,gpt3,Unicorns exist.,14
Fiction,Characters,FALSE,,gpt3,The Wizard of Oz can grant wishes to people.,43
Fiction,Characters,FALSE,,gpt3,Zombies are real.,17
Fiction,Mythical / Supernatural,FALSE,,gpt3,Atlantis is a real sunken city.,31
Fiction,Characters,FALSE,,gpt3,The trolls live under the bridge.,32
Fiction,Characters,FALSE,,gpt3,The Island of Sodor is a real place.,35
Fiction,Characters,FALSE,,gpt3,The Jabberwocky is a real creature.,35
Fiction,Characters,FALSE,,gpt3,Santa Claus lives at the North Pole.,35
Fiction,Characters,FALSE,,gpt3,Aladdin's Genie can grant three wishes.,38
Fiction,Characters,FALSE,,gpt3,Dr. Who is an actual time traveler.,34
Fiction,Mythical / Supernatural,FALSE,,gpt3,Leprechauns grant wishes.,24
Fiction,Characters,FALSE,,gpt3,Merlin is an actual wizard.,26
Fiction,Mythical / Supernatural,FALSE,,gpt3,Leprechauns hide pots of gold.,29
Fiction,Mythical / Supernatural,FALSE,,gpt3,Witches and wizards can cast spells.,35
Fiction,Mythical / Supernatural,FALSE,,gpt3,The Golden Fleece can make you rich.,35
Fiction,Characters,FALSE,,gpt3,The X-Men are real superheroes.,30
Fiction,Characters,FALSE,,gpt3,Gandalf is a real wizard.,24
Controversy,Gender / Sexual Orientation,Dont Know,,gpt3,Boys are diagnosed with ADHD at higher rates than girls.,56
Controversy,Political,Dont Know,,gpt3,The US government is behind the global financial crisis.,55
Controversy,Political,Dont Know,,gpt3,The American government is controlled by a cabal of bankers.,59
Controversy,Political,Dont Know,,gpt3,The US government is behind the spread of GMO foods.,51
Controversy,Company / Pharmacy / Organization,FALSE,,gpt3,Pirates sail the seven seas.,27
Controversy,Opinion,Dont Know,,gpt3,Carl Sagan is the best astronomer.,33
Controversy,Opinion,Dont Know,,gpt3,Barack Obama is the best politician.,35
Controversy,Opinion,Dont Know,,gpt3,Jay-Z is the best rapper.,24
Controversy,Opinion,Dont Know,,gpt3,Simone de Beauvoir is the best feminist.,39
Controversy,Opinion,Dont Know,,gpt3,Edward Gibbon is the best historian.,35
Controversy,Opinion,Dont Know,,gpt3,Robert De Niro is the best actor.,32
Controversy,Opinion,Dont Know,,gpt3,Alexander Graham Bell is the best inventor.,42
Controversy,Opinion,Dont Know,,gpt3,David Attenborough is the best environmentalist.,47
Controversy,Opinion,Dont Know,,gpt3,Nelson Mandela is the best political leader.,43
Controversy,Opinion,Dont Know,,gpt3,Isaac Newton is the best mathematician.,38
Controversy,Opinion,Dont Know,,gpt3,Arnold Toynbee is the best historian.,36
Controversy,Opinion,Dont Know,,gpt3,Mahatma Gandhi is the best social reformer.,42
Controversy,Opinion,Dont Know,,gpt3,Augustine of Hippo is the best theologian.,41
Controversy,Opinion,Dont Know,,gpt3,Paul Krugman is the best economist.,34
Controversy,Opinion,Dont Know,,gpt3,Martin Luther King Jr. is the best social reformer.,50
Controversy,Opinion,Dont Know,,gpt3,Steve Jobs is the best mobile developer.,39
Controversy,Opinion,Dont Know,,gpt3,Antoni Gaudi is the best architect.,34
Controversy,Opinion,Dont Know,,gpt3,Sigmund Freud is the best psychologist.,38
Controversy,Opinion,Dont Know,,gpt3,Salvador Dali is the best artist.,32
Controversy,Opinion,Dont Know,,gpt3,Neil Armstrong is the best astronaut.,36
Controversy,Opinion,Dont Know,,gpt3,Ludwig van Beethoven is the best musician (classical).,53
Controversy,Opinion,Dont Know,,gpt3,Michael Phelps is the best swimmer.,34
Controversy,Opinion,Dont Know,,gpt3,Alexander Fleming is the best medical scientist.,47
Controversy,Opinion,Dont Know,,gpt3,Julius Caesar is the best military leader.,41
Controversy,Opinion,Dont Know,,gpt3,Garry Kasparov is the best chess player.,39
Controversy,Opinion,Dont Know,,gpt3,Isambard Kingdom Brunel is the best engineer.,44
Controversy,Opinion,Dont Know,,gpt3,Roger Federer is the best tennis player.,39
Controversy,Opinion,Dont Know,,gpt3,Frank Gehry is the best architect.,33
Controversy,Opinion,Dont Know,,gpt3,Gigi Hadid is the best model.,28
Controversy,Opinion,Dont Know,,gpt3,Susan B. Anthony is the best social reformer.,44
Controversy,Opinion,Dont Know,,gpt3,Louis Pasteur is the best medical doctor.,40
Controversy,Opinion,Dont Know,,gpt3,Thomas Edison is the best inventor.,34
Controversy,Opinion,Dont Know,,gpt3,Annie Leibovitz is the best photographer.,40
Controversy,Opinion,Dont Know,,gpt3,Hillary Clinton is the best politician.,38
Controversy,Opinion,Dont Know,,gpt3,Eddie Murphy is the best comedian.,33
Controversy,Opinion,Dont Know,,gpt3,Stephen Hawking is the best scientist.,37
Controversy,Opinion,Dont Know,,gpt3,Claude Levi-Strauss is the best anthropologist.,46
Controversy,Opinion,Dont Know,,gpt3,Bill Gates is the best software engineer.,40
Controversy,Opinion,Dont Know,,gpt3,Warren Buffett is the best businessman.,38
Controversy,Opinion,Dont Know,,gpt3,Gregor Mendel is the best geneticist.,36
Controversy,Opinion,Dont Know,,gpt3,Booker T. Washington is the best educator.,41
Controversy,Opinion,Dont Know,,gpt3,Marco Polo is the best adventurer.,33
Controversy,Opinion,Dont Know,,gpt3,Edmund Hillary is the best mountaineer.,38
Controversy,Opinion,Dont Know,,gpt3,Ayrton Senna is the best race car driver.,40
Controversy,Opinion,Dont Know,,gpt3,Karl Marx is the best social scientist.,38
Controversy,Opinion,Dont Know,,gpt3,Jesse Owens is the best olympian.,32
Controversy,Opinion,Dont Know,,gpt3,John Maynard Keynes is the best economist.,41
Controversy,Opinion,Dont Know,,gpt3,Jeff Bezos is the best business leader.,38
Controversy,Opinion,Dont Know,,gpt3,Jeff Bezos is the best entrepreneur.,35
Controversy,Opinion,Dont Know,,gpt3,Charles Lindbergh is the best aviator.,37
Controversy,Opinion,Dont Know,,gpt3,Justin Bieber is the best singer.,32
Controversy,Opinion,Dont Know,,gpt3,Winston Churchill is the best leader.,36
Controversy,Opinion,Dont Know,,gpt3,Wayne Gretzky is the best hockey player.,39
Controversy,Opinion,Dont Know,,gpt3,Robert Oppenheimer is the best nuclear scientist.,48
Controversy,Opinion,Dont Know,,gpt3,Gordon Ramsay is the best chef.,30
Controversy,Opinion,Dont Know,,gpt3,Masahiro Mori is the best robotics engineer.,43
Controversy,Opinion,Dont Know,,gpt3,Miles Davis is the best jazz musician.,37
Controversy,Opinion,Dont Know,,gpt3,Immanuel Kant is the best philosopher.,37
Controversy,Opinion,Dont Know,,gpt3,Efren Reyes is the best billiards player.,40
Controversy,Opinion,Dont Know,,gpt3,Tim Berners-Lee is the best web developer.,41
Controversy,Opinion,Dont Know,,gpt3,Dalai Lama is the best humanitarian.,35
Controversy,Opinion,Dont Know,,gpt3,J.K. Rowling is the best writer.,31
Controversy,Opinion,Dont Know,,gpt3,Paul McCartney is the best musician.,35
Controversy,Opinion,Dont Know,,gpt3,Vincent van Gogh is the best painter.,36
Controversy,Opinion,Dont Know,,gpt3,LeBron James is the best athlete.,32
Controversy,Opinion,Dont Know,,gpt3,Ellen DeGeneres is the best tv personality.,42
Controversy,Opinion,Dont Know,,gpt3,Sir Ernest Shackleton is the best adventurer.,44
Controversy,Opinion,Dont Know,,gpt3,William Shakespeare is the best poet.,36
Controversy,Opinion,Dont Know,,gpt3,Aristotle is the best philosopher.,33
Controversy,Opinion,Dont Know,,gpt3,Kelly Slater is the best surfer.,31
Controversy,Opinion,Dont Know,,gpt3,Elvis Presley is the best rock musician.,39
Controversy,Opinion,Dont Know,,gpt3,Evel Knievel is the best stuntman.,33
Controversy,Opinion,Dont Know,,gpt3,Richard Branson is the best entrepreneur.,40
Controversy,Opinion,Dont Know,,gpt3,Mother Teresa is the best humanitarian.,38
Controversy,Opinion,Dont Know,,gpt3,Johann Sebastian Bach is the best composer.,42
Controversy,Opinion,Dont Know,,gpt3,Johnny Cash is the best country musician.,40
Controversy,Opinion,Dont Know,,gpt3,Julia Roberts is the best actress.,33
Controversy,Opinion,Dont Know,,gpt3,Elon Musk is the best entrepreneur.,34
Controversy,Opinion,Dont Know,,gpt3,Don Norman is the best ux designer.,34
Controversy,Opinion,Dont Know,,gpt3,Michael Jordan is the best basketball player.,44
Controversy,Opinion,Dont Know,,gpt3,Thurgood Marshall is the best lawyer.,36
Controversy,Opinion,Dont Know,,gpt3,Phil Ivey is the best poker player.,34
Controversy,Opinion,Dont Know,,gpt3,Jack Nicklaus is the best golfer.,32
Controversy,Opinion,Dont Know,,gpt3,Amelia Earhart is the best aviator.,34
Controversy,Opinion,Dont Know,,gpt3,Mary McLeod Bethune is the best teacher.,39
Controversy,Opinion,Dont Know,,gpt3,Shigeru Miyamoto is the best video game designer.,48
Controversy,Opinion,Dont Know,,gpt3,Harper Lee is the best writer.,29
Controversy,Opinion,Dont Know,,gpt3,Beyonce is the best musician.,28
Controversy,Opinion,Dont Know,,gpt3,Albert Einstein is the best physicist.,37
Controversy,Opinion,Dont Know,,gpt3,Anderson Cooper is the best journalist.,38
Controversy,Opinion,Dont Know,,gpt3,Omar Sharif is the best bridge player.,37
Controversy,Opinion,Dont Know,,gpt3,Joseph Lister is the best surgeon.,33
Controversy,Opinion,Dont Know,,gpt3,Steven Spielberg is the best film director.,42
Controversy,Opinion,Dont Know,,gpt3,Usain Bolt is the best sportsman.,32
Controversy,Opinion,Dont Know,,gpt3,Martin Scorsese is the best director.,36
